#distance	count	cdf
18589	4	0.88477
18590	2	0.884772
18591	14	0.884786
18592	12	0.884799
18593	23	0.884823
18594	11	0.884834
18595	16	0.884851
18596	9	0.88486
18597	5	0.884865
18598	6	0.884872
18599	4	0.884876
18600	3	0.884879
18601	3	0.884882
18602	1	0.884883
18603	6	0.884889
18604	3	0.884892
18605	11	0.884904
18606	3	0.884907
18607	3	0.88491
18608	1	0.884911
18609	3	0.884914
18610	4	0.884919
18611	3	0.884922
18612	6	0.884928
18613	17	0.884946
18614	10	0.884956
18615	2	0.884958
18616	3	0.884961
18617	7	0.884969
18618	4	0.884973
18619	13	0.884986
18620	13	0.885
18621	3	0.885003
18622	11	0.885014
18623	5	0.88502
18625	2	0.885022
18626	2	0.885024
18627	4	0.885028
18628	6	0.885034
18629	4	0.885038
18630	1	0.885039
18631	6	0.885046
18632	34	0.885081
18633	21	0.885103
18634	3	0.885106
18635	10	0.885116
18636	2	0.885119
18637	3	0.885122
18638	3	0.885125
18639	53	0.88518
18640	1	0.885181
18641	4	0.885185
18642	7	0.885193
18643	6	0.885199
18644	1	0.8852
18645	4	0.885204
18646	7	0.885211
18648	2	0.885213
18649	4	0.885218
18650	2	0.88522
18651	9	0.885229
18652	2	0.885231
18653	1	0.885232
18654	1	0.885233
18655	7	0.88524
18656	6	0.885247
18657	1	0.885248
18658	21	0.88527
18659	5	0.885275
18660	1	0.885276
18661	4	0.88528
18662	5	0.885285
18663	2	0.885287
18664	3	0.88529
18665	5	0.885296
18667	1	0.885297
18668	33	0.885331
18669	16	0.885348
18670	5	0.885353
18671	7	0.88536
18672	2	0.885362
18673	3	0.885365
18674	1	0.885367
18675	12	0.885379
18676	1	0.88538
18677	3	0.885383
18678	2	0.885385
18680	9	0.885395
18681	7	0.885402
18682	14	0.885417
18683	9	0.885426
18684	10	0.885436
18685	3	0.885439
18686	6	0.885446
18687	2	0.885448
18688	4	0.885452
18689	2	0.885454
18690	1	0.885455
18691	5	0.88546
18692	2	0.885462
18693	2	0.885464
18695	3	0.885468
18696	2	0.88547
18697	12	0.885482
18700	2	0.885484
18701	8	0.885493
18702	2	0.885495
18703	4	0.885499
18704	1	0.8855
18705	6	0.885506
18706	15	0.885522
18707	12	0.885534
18708	1	0.885535
18709	20	0.885556
18710	1	0.885557
18711	1	0.885558
18712	3	0.885561
18713	1	0.885562
18714	1	0.885563
18715	7	0.885571
18716	4	0.885575
18717	1	0.885576
18718	9	0.885585
18719	1	0.885586
18720	1	0.885587
18721	2	0.885589
18722	3	0.885593
18724	8	0.885601
18725	12	0.885613
18726	5	0.885619
18727	2	0.885621
18728	4	0.885625
18729	5	0.88563
18730	2	0.885632
18731	9	0.885642
18732	2	0.885644
18733	3	0.885647
18734	8	0.885655
18735	7	0.885662
18736	3	0.885666
18737	32	0.885699
18738	6	0.885705
18739	17	0.885723
18740	15	0.885738
18741	3	0.885742
18742	3	0.885745
18743	3	0.885748
18744	5	0.885753
18745	5	0.885758
18746	3	0.885761
18747	8	0.88577
18748	4	0.885774
18749	6	0.88578
18750	18	0.885799
18751	6	0.885805
18752	4	0.885809
18753	13	0.885823
18754	5	0.885828
18755	4	0.885832
18757	2	0.885834
18758	18	0.885853
18760	4	0.885857
18761	5	0.885862
18763	3	0.885866
18764	2	0.885868
18766	6	0.885874
18767	1	0.885875
18768	1	0.885876
18769	2	0.885878
18770	5	0.885883
18771	5	0.885889
18772	3	0.885892
18773	2	0.885894
18774	3	0.885897
18776	5	0.885902
18777	4	0.885906
18778	3	0.885909
18779	6	0.885916
18780	1	0.885917
18781	2	0.885919
18782	2	0.885921
18783	3	0.885924
18784	12	0.885936
18785	36	0.885974
18786	2	0.885976
18787	1	0.885977
18788	1	0.885978
18789	1	0.885979
18790	1	0.88598
18792	14	0.885995
18793	4	0.885999
18794	2	0.886001
18795	4	0.886005
18796	5	0.88601
18797	3	0.886014
18798	7	0.886021
18799	3	0.886024
18800	1	0.886025
18801	1	0.886026
18802	24	0.886051
18803	2	0.886053
18804	3	0.886056
18805	6	0.886063
18806	2	0.886065
18807	1	0.886066
18808	1	0.886067
18809	1	0.886068
18810	8	0.886076
18811	8	0.886084
18812	7	0.886092
18813	3	0.886095
18814	4	0.886099
18815	10	0.886109
18816	2	0.886111
18817	1	0.886113
18818	5	0.886118
18819	8	0.886126
18820	6	0.886132
18821	4	0.886136
18822	1	0.886138
18823	3	0.886141
18824	1	0.886142
18825	8	0.88615
18826	3	0.886153
18827	1	0.886154
18828	5	0.886159
18829	10	0.88617
18830	3	0.886173
18831	2	0.886175
18832	3	0.886178
18833	2	0.88618
18834	4	0.886184
18835	3	0.886188
18836	2	0.88619
18838	2	0.886192
18839	2	0.886194
18841	1	0.886195
18842	5	0.8862
18843	4	0.886204
18844	10	0.886215
18845	2	0.886217
18846	2	0.886219
18847	2	0.886221
18850	2	0.886223
18851	4	0.886227
18852	16	0.886244
18853	5	0.886249
18854	3	0.886252
18855	23	0.886276
18856	15	0.886292
18857	2	0.886294
18858	7	0.886301
18859	2	0.886303
18860	5	0.886308
18861	2	0.88631
18862	1	0.886312
18863	6	0.886318
18864	4	0.886322
18865	1	0.886323
18866	1	0.886324
18867	6	0.88633
18868	1	0.886331
18869	2	0.886333
18870	3	0.886337
18871	3	0.88634
18872	3	0.886343
18873	13	0.886356
18874	7	0.886364
18875	2	0.886366
18876	5	0.886371
18877	6	0.886377
18878	5	0.886382
18879	4	0.886387
18880	4	0.886391
18882	4	0.886395
18883	5	0.8864
18884	3	0.886403
18885	10	0.886414
18886	31	0.886446
18887	4	0.88645
18888	9	0.886459
18889	7	0.886467
18890	9	0.886476
18891	9	0.886486
18892	21	0.886507
18893	17	0.886525
18894	7	0.886532
18895	16	0.886549
18896	9	0.886558
18897	12	0.886571
18898	14	0.886586
18899	3	0.886589
18900	7	0.886596
18901	18	0.886615
18902	28	0.886644
18903	11	0.886655
18904	27	0.886683
18905	18	0.886702
18906	22	0.886725
18907	28	0.886754
18908	21	0.886776
18909	35	0.886813
18910	7	0.88682
18911	8	0.886828
18912	10	0.886839
18913	23	0.886863
18914	1	0.886864
18915	10	0.886874
18916	7	0.886881
18917	23	0.886905
18918	1	0.886906
18919	3	0.88691
18920	9	0.886919
18922	5	0.886924
18923	4	0.886928
18924	4	0.886932
18925	6	0.886939
18926	18	0.886957
18927	6	0.886964
18928	3	0.886967
18929	1	0.886968
18930	1	0.886969
18931	6	0.886975
18932	6	0.886981
18933	10	0.886992
18934	14	0.887006
18935	13	0.88702
18936	1	0.887021
18937	1	0.887022
18938	3	0.887025
18939	10	0.887036
18940	2	0.887038
18942	4	0.887042
18943	5	0.887047
18944	16	0.887064
18945	1	0.887065
18946	3	0.887068
18947	5	0.887073
18948	2	0.887075
18949	3	0.887078
18950	27	0.887106
18951	11	0.887118
18952	5	0.887123
18953	12	0.887136
18954	4	0.88714
18955	2	0.887142
18956	11	0.887153
18957	6	0.88716
18958	4	0.887164
18959	9	0.887173
18960	12	0.887186
18961	4	0.88719
18962	3	0.887193
18963	2	0.887195
18964	5	0.8872
18965	1	0.887201
18967	1	0.887202
18968	2	0.887204
18969	3	0.887208
18970	2	0.88721
18971	2	0.887212
18972	7	0.887219
18973	4	0.887223
18974	4	0.887227
18975	2	0.887229
18976	1	0.88723
18977	4	0.887235
18978	7	0.887242
18979	7	0.887249
18980	3	0.887252
18981	4	0.887257
18982	2	0.887259
18983	34	0.887294
18984	27	0.887322
18985	2	0.887324
18986	11	0.887336
18987	5	0.887341
18988	29	0.887371
18989	9	0.88738
18991	5	0.887386
18992	4	0.88739
18993	11	0.887401
18994	6	0.887408
18995	15	0.887423
18996	10	0.887434
18997	5	0.887439
18998	6	0.887445
18999	16	0.887462
19000	4	0.887466
19001	2	0.887468
19002	9	0.887477
19003	1	0.887478
19004	21	0.8875
19005	10	0.887511
19006	5	0.887516
19007	3	0.887519
19008	9	0.887528
19009	5	0.887534
19010	2	0.887536
19011	3	0.887539
19013	1	0.88754
19014	9	0.887549
19015	2	0.887551
19016	2	0.887553
19017	4	0.887558
19019	2	0.88756
19020	6	0.887566
19021	8	0.887574
19022	7	0.887582
19023	3	0.887585
19024	12	0.887597
19025	1	0.887598
19026	4	0.887602
19028	1	0.887603
19029	4	0.887608
19030	8	0.887616
19031	3	0.887619
19032	12	0.887632
19033	8	0.88764
19034	2	0.887642
19035	4	0.887646
19036	2	0.887648
19038	7	0.887656
19039	2	0.887658
19041	2	0.88766
19042	2	0.887662
19043	2	0.887664
19044	2	0.887666
19045	4	0.88767
19046	21	0.887692
19047	3	0.887695
19048	13	0.887709
19049	3	0.887712
19050	2	0.887714
19051	15	0.88773
19052	8	0.887738
19054	10	0.887748
19055	10	0.887759
19057	2	0.887761
19058	4	0.887765
19059	1	0.887766
19060	2	0.887768
19061	17	0.887786
19062	3	0.887789
19063	9	0.887798
19064	4	0.887802
19065	3	0.887806
19067	14	0.88782
19068	6	0.887826
19069	4	0.887831
19070	3	0.887834
19071	13	0.887847
19072	5	0.887852
19073	10	0.887863
19074	4	0.887867
19075	6	0.887873
19076	4	0.887877
19077	2	0.88788
19078	1	0.887881
19079	3	0.887884
19081	2	0.887886
19082	7	0.887893
19083	9	0.887902
19084	3	0.887906
19085	6	0.887912
19086	5	0.887917
19087	5	0.887922
19088	3	0.887925
19089	21	0.887947
19090	11	0.887959
19091	13	0.887972
19092	4	0.887976
19093	2	0.887979
19094	7	0.887986
19095	9	0.887995
19096	4	0.887999
19097	10	0.88801
19098	3	0.888013
19099	2	0.888015
19100	6	0.888021
19101	9	0.888031
19102	21	0.888052
19103	3	0.888056
19104	5	0.888061
19105	1	0.888062
19106	11	0.888073
19107	2	0.888075
19108	5	0.888081
19109	18	0.888099
19110	21	0.888121
19111	6	0.888128
19112	4	0.888132
19113	6	0.888138
19114	6	0.888144
19115	11	0.888156
19116	6	0.888162
19117	16	0.888179
19118	17	0.888196
19119	15	0.888212
19120	12	0.888224
19121	17	0.888242
19122	7	0.888249
19123	3	0.888253
19124	5	0.888258
19125	5	0.888263
19126	4	0.888267
19127	16	0.888284
19128	9	0.888293
19129	17	0.888311
19131	8	0.888319
19132	2	0.888321
19133	4	0.888325
19134	6	0.888332
19135	3	0.888335
19136	1	0.888336
19137	9	0.888345
19139	12	0.888358
19140	3	0.888361
19141	9	0.88837
19142	1	0.888371
19143	21	0.888393
19144	7	0.8884
19145	14	0.888415
19146	5	0.88842
19147	2	0.888422
19148	5	0.888428
19149	13	0.888441
19151	5	0.888446
19152	6	0.888453
19153	2	0.888455
19154	2	0.888457
19155	4	0.888461
19156	2	0.888463
19157	3	0.888466
19158	2	0.888468
19159	18	0.888487
19160	1	0.888488
19161	6	0.888494
19162	13	0.888508
19163	20	0.888529
19164	14	0.888543
19165	8	0.888552
19166	6	0.888558
19167	18	0.888577
19168	7	0.888584
19169	10	0.888594
19170	17	0.888612
19171	2	0.888614
19172	29	0.888644
19173	21	0.888666
19174	9	0.888676
19175	3	0.888679
19176	8	0.888687
19177	5	0.888692
19178	17	0.88871
19179	2	0.888712
19180	5	0.888717
19181	3	0.88872
19183	10	0.888731
19184	13	0.888744
19185	18	0.888763
19186	1	0.888764
19187	2	0.888766
19188	4	0.88877
19189	6	0.888777
19190	3	0.88878
19191	2	0.888782
19192	1	0.888783
19193	5	0.888788
19194	3	0.888791
19195	7	0.888798
19196	3	0.888802
19197	2	0.888804
19198	2	0.888806
19199	3	0.888809
19200	8	0.888817
19201	1	0.888818
19202	9	0.888828
19203	6	0.888834
19204	3	0.888837
19205	9	0.888846
19206	4	0.888851
19208	4	0.888855
19209	4	0.888859
19210	10	0.888869
19211	8	0.888878
19212	4	0.888882
19213	1	0.888883
19214	16	0.8889
19215	4	0.888904
19216	1	0.888905
19217	3	0.888908
19218	4	0.888912
19219	1	0.888913
19220	2	0.888915
19221	11	0.888927
19222	11	0.888938
19223	1	0.888939
19224	1	0.88894
19225	9	0.88895
19226	5	0.888955
19227	3	0.888958
19228	3	0.888961
19229	3	0.888964
19230	13	0.888978
19231	17	0.888995
19232	7	0.889003
19233	1	0.889004
19234	3	0.889007
19235	3	0.88901
19237	1	0.889011
19238	1	0.889012
19239	1	0.889013
19240	5	0.889018
19241	5	0.889024
19242	1	0.889025
19243	10	0.889035
19245	5	0.88904
19246	4	0.889044
19247	7	0.889052
19248	2	0.889054
19249	5	0.889059
19250	1	0.88906
19251	2	0.889062
19252	3	0.889065
19253	1	0.889066
19255	2	0.889068
19256	6	0.889075
19257	1	0.889076
19259	2	0.889078
19260	1	0.889079
19261	9	0.889088
19262	1	0.889089
19263	3	0.889092
19264	17	0.88911
19265	3	0.889113
19266	2	0.889115
19267	4	0.889119
19268	1	0.88912
19269	8	0.889129
19270	1	0.88913
19271	2	0.889132
19272	1	0.889133
19273	4	0.889137
19274	4	0.889141
19275	6	0.889148
19277	1	0.889149
19278	1	0.88915
19279	3	0.889153
19280	3	0.889156
19281	4	0.88916
19282	5	0.889165
19283	2	0.889167
19284	1	0.889168
19285	3	0.889171
19286	1	0.889173
19287	2	0.889175
19288	1	0.889176
19289	2	0.889178
19290	2	0.88918
19291	2	0.889182
19292	3	0.889185
19293	2	0.889187
19294	14	0.889202
19295	26	0.889229
19296	7	0.889236
19297	17	0.889254
19298	6	0.88926
19299	2	0.889262
19300	6	0.889268
19301	4	0.889273
19303	3	0.889276
19304	3	0.889279
19305	6	0.889285
19306	2	0.889287
19307	7	0.889294
19308	7	0.889302
19309	6	0.889308
19311	4	0.889312
19312	2	0.889314
19313	4	0.889318
19315	1	0.889319
19316	14	0.889334
19317	5	0.889339
19318	10	0.88935
19319	2	0.889352
19320	4	0.889356
19321	3	0.889359
19322	3	0.889362
19323	2	0.889364
19324	6	0.88937
19325	5	0.889376
19326	11	0.889387
19327	2	0.889389
19328	5	0.889394
19329	6	0.889401
19330	6	0.889407
19331	3	0.88941
19332	9	0.889419
19333	11	0.889431
19334	3	0.889434
19335	2	0.889436
19336	2	0.889438
19337	4	0.889442
19339	5	0.889448
19340	1	0.889449
19341	17	0.889466
19342	1	0.889467
19343	2	0.889469
19344	2	0.889472
19345	12	0.889484
19346	3	0.889487
19347	4	0.889491
19348	5	0.889497
19349	2	0.889499
19350	7	0.889506
19351	4	0.88951
19352	1	0.889511
19353	1	0.889512
19354	2	0.889514
19355	2	0.889516
19356	2	0.889518
19357	1	0.889519
19358	1	0.88952
19359	6	0.889527
19360	15	0.889542
19361	1	0.889543
19362	3	0.889547
19363	4	0.889551
19364	3	0.889554
19365	8	0.889562
19366	18	0.889581
19367	5	0.889586
19368	2	0.889588
19369	6	0.889594
19370	3	0.889598
19371	14	0.889612
19373	6	0.889618
19375	4	0.889623
19376	1	0.889624
19377	19	0.889643
19378	3	0.889647
19379	2	0.889649
19381	1	0.88965
19382	2	0.889652
19383	5	0.889657
19384	3	0.88966
19385	6	0.889666
19386	2	0.889668
19387	6	0.889675
19388	9	0.889684
19389	3	0.889687
19390	4	0.889691
19391	3	0.889694
19392	3	0.889698
19393	3	0.889701
19394	2	0.889703
19395	1	0.889704
19396	1	0.889705
19397	5	0.88971
19398	2	0.889712
19399	14	0.889727
19400	4	0.889731
19401	8	0.889739
19402	8	0.889748
19403	5	0.889753
19404	8	0.889761
19405	7	0.889768
19406	7	0.889776
19407	15	0.889791
19408	6	0.889798
19409	14	0.889812
19410	11	0.889824
19411	5	0.889829
19412	5	0.889834
19413	9	0.889843
19414	24	0.889868
19415	6	0.889875
19416	7	0.889882
19417	27	0.88991
19418	1	0.889911
19419	6	0.889917
19420	1	0.889918
19421	17	0.889936
19422	2	0.889938
19423	13	0.889952
19424	5	0.889957
19425	4	0.889961
19426	3	0.889964
19428	2	0.889966
19429	7	0.889974
19430	5	0.889979
19431	1	0.88998
19432	3	0.889983
19433	3	0.889986
19434	2	0.889988
19435	2	0.88999
19436	1	0.889991
19437	2	0.889994
19438	1	0.889995
19439	1	0.889996
19440	3	0.889999
19441	3	0.890002
19442	10	0.890012
19443	3	0.890015
19444	2	0.890017
19445	2	0.89002
19446	3	0.890023
19447	3	0.890026
19449	3	0.890029
19450	7	0.890036
19451	15	0.890052
19452	3	0.890055
19453	4	0.890059
19454	7	0.890066
19455	3	0.89007
19456	12	0.890082
19457	3	0.890085
19458	4	0.890089
19459	12	0.890102
19460	4	0.890106
19461	17	0.890124
19462	5	0.890129
19464	4	0.890133
19465	3	0.890136
19466	2	0.890138
19467	2	0.89014
19468	5	0.890146
19469	3	0.890149
19470	8	0.890157
19471	9	0.890166
19472	4	0.890171
19473	4	0.890175
19474	14	0.890189
19475	2	0.890191
19476	16	0.890208
19477	20	0.890229
19478	9	0.890238
19479	1	0.890239
19480	4	0.890244
19481	14	0.890258
19482	4	0.890262
19483	9	0.890272
19484	12	0.890284
19485	1	0.890285
19486	4	0.890289
19487	3	0.890293
19488	6	0.890299
19489	1	0.8903
19490	2	0.890302
19491	3	0.890305
19492	3	0.890308
19493	3	0.890311
19494	3	0.890314
19495	2	0.890316
19496	3	0.89032
19498	9	0.890329
19499	3	0.890332
19500	10	0.890343
19501	15	0.890358
19502	6	0.890364
19503	17	0.890382
19504	2	0.890384
19505	3	0.890387
19506	5	0.890393
19508	7	0.8904
19509	1	0.890401
19510	5	0.890406
19511	1	0.890407
19512	3	0.89041
19513	2	0.890412
19514	4	0.890417
19517	3	0.89042
19518	3	0.890423
19519	8	0.890431
19520	2	0.890433
19521	19	0.890453
19522	5	0.890458
19523	4	0.890462
19524	1	0.890463
19525	3	0.890467
19526	19	0.890486
19528	1	0.890487
19529	2	0.890489
19530	7	0.890497
19531	3	0.8905
19532	2	0.890502
19533	12	0.890514
19534	1	0.890515
19535	2	0.890518
19536	8	0.890526
19537	9	0.890535
19538	2	0.890537
19539	6	0.890544
19540	3	0.890547
19541	12	0.890559
19542	4	0.890563
19544	3	0.890567
19545	2	0.890569
19546	18	0.890587
19547	7	0.890595
19548	15	0.89061
19549	6	0.890617
19550	4	0.890621
19551	5	0.890626
19552	4	0.89063
19553	9	0.890639
19555	8	0.890648
19556	11	0.890659
19557	12	0.890672
19558	1	0.890673
19559	26	0.8907
19560	12	0.890712
19561	6	0.890719
19562	9	0.890728
19563	5	0.890733
19564	8	0.890742
19565	2	0.890744
19567	2	0.890746
19568	2	0.890748
19569	18	0.890767
19570	2	0.890769
19571	10	0.890779
19572	5	0.890784
19573	8	0.890793
19574	6	0.890799
19575	4	0.890803
19576	1	0.890804
19577	1	0.890805
19578	3	0.890808
19579	3	0.890811
19580	16	0.890828
19581	6	0.890834
19582	3	0.890837
19583	2	0.89084
19584	13	0.890853
19585	12	0.890866
19586	13	0.890879
19587	2	0.890881
19588	5	0.890886
19589	15	0.890902
19590	1	0.890903
19591	3	0.890906
19592	5	0.890911
19593	3	0.890915
19594	2	0.890917
19596	4	0.890921
19598	5	0.890926
19600	9	0.890935
19601	2	0.890937
19602	2	0.89094
19603	2	0.890942
19604	21	0.890963
19605	3	0.890967
19606	3	0.89097
19607	3	0.890973
19608	3	0.890976
19609	1	0.890977
19610	13	0.890991
19611	2	0.890993
19612	4	0.890997
19613	1	0.890998
19614	4	0.891002
19615	4	0.891006
19617	7	0.891014
19619	1	0.891015
19620	6	0.891021
19622	15	0.891036
19623	12	0.891049
19624	2	0.891051
19625	9	0.89106
19626	2	0.891062
19627	9	0.891072
19628	2	0.891074
19629	2	0.891076
19632	3	0.891079
19634	3	0.891082
19635	6	0.891089
19636	6	0.891095
19637	1	0.891096
19638	1	0.891097
19639	2	0.891099
19640	2	0.891101
19641	2	0.891103
19642	8	0.891111
19643	1	0.891112
19644	1	0.891114
19645	1	0.891115
19646	4	0.891119
19647	1	0.89112
19648	3	0.891123
19649	1	0.891124
19650	4	0.891128
19651	13	0.891142
19652	5	0.891147
19654	4	0.891151
19655	5	0.891156
19656	14	0.891171
19657	11	0.891182
19658	8	0.891191
19659	1	0.891192
19661	3	0.891195
19663	4	0.891199
19664	2	0.891201
19665	20	0.891222
19666	5	0.891227
19667	1	0.891228
19668	2	0.89123
19669	10	0.891241
19671	2	0.891243
19672	3	0.891246
19674	1	0.891247
19676	1	0.891248
19677	1	0.891249
19678	2	0.891251
19679	2	0.891253
19680	5	0.891258
19681	1	0.891259
19682	1	0.89126
19683	1	0.891261
19684	6	0.891268
19685	8	0.891276
19686	2	0.891278
19687	14	0.891293
19688	1	0.891294
19689	7	0.891301
19690	9	0.89131
19691	6	0.891317
19692	3	0.89132
19693	9	0.891329
19694	2	0.891331
19695	23	0.891355
19696	6	0.891361
19697	37	0.8914
19698	10	0.89141
19699	12	0.891423
19700	18	0.891442
19701	5	0.891447
19702	1	0.891448
19703	6	0.891454
19704	14	0.891469
19705	20	0.89149
19706	5	0.891495
19707	4	0.891499
19708	3	0.891502
19709	8	0.89151
19710	7	0.891518
19711	3	0.891521
19712	9	0.89153
19713	5	0.891535
19714	8	0.891544
19715	1	0.891545
19716	2	0.891547
19718	13	0.89156
19719	2	0.891563
19720	4	0.891567
19721	2	0.891569
19722	1	0.89157
19723	4	0.891574
19724	15	0.89159
19725	4	0.891594
19726	2	0.891596
19727	7	0.891603
19728	1	0.891604
19729	14	0.891619
19730	12	0.891631
19731	4	0.891636
19732	1	0.891637
19733	20	0.891657
19734	5	0.891663
19735	12	0.891675
19736	1	0.891676
19737	4	0.89168
19738	3	0.891683
19739	3	0.891687
19740	8	0.891695
19741	1	0.891696
19742	6	0.891702
19743	1	0.891703
19744	3	0.891706
19745	2	0.891708
19746	2	0.891711
19747	2	0.891713
19748	6	0.891719
19749	4	0.891723
19750	2	0.891725
19751	8	0.891733
19752	6	0.89174
19754	1	0.891741
19755	3	0.891744
19756	6	0.89175
19757	8	0.891758
19758	4	0.891763
19759	4	0.891767
19760	8	0.891775
19761	12	0.891788
19762	14	0.891802
19763	12	0.891815
19764	1	0.891816
19765	2	0.891818
19766	12	0.89183
19767	6	0.891837
19768	11	0.891848
19769	4	0.891852
19770	8	0.891861
19771	8	0.891869
19772	68	0.89194
19774	2	0.891942
19775	1	0.891943
19776	5	0.891948
19777	6	0.891954
19778	14	0.891969
19779	4	0.891973
19780	3	0.891976
19781	5	0.891981
19782	10	0.891992
19783	9	0.892001
19784	11	0.892013
19785	2	0.892015
19786	5	0.89202
19788	18	0.892039
19789	11	0.89205
19790	7	0.892057
19791	16	0.892074
19792	1	0.892075
19793	9	0.892085
19794	3	0.892088
19795	1	0.892089
19796	6	0.892095
19797	3	0.892098
19798	4	0.892102
19799	5	0.892107
19800	26	0.892135
19801	5	0.89214
19802	3	0.892143
19803	6	0.892149
19804	5	0.892154
19805	8	0.892163
19806	19	0.892182
19807	2	0.892185
19808	3	0.892188
19809	6	0.892194
19810	9	0.892203
19811	25	0.892229
19812	6	0.892236
19813	4	0.89224
19814	10	0.89225
19815	3	0.892253
19818	3	0.892256
19819	3	0.89226
19820	7	0.892267
19822	5	0.892272
19824	5	0.892277
19825	15	0.892293
19826	18	0.892312
19827	3	0.892315
19828	3	0.892318
19829	4	0.892322
19830	2	0.892324
19831	4	0.892328
19832	2	0.89233
19833	7	0.892338
19834	1	0.892339
19835	10	0.892349
19836	10	0.89236
19837	4	0.892364
19838	2	0.892366
19839	6	0.892372
19840	9	0.892381
19841	2	0.892384
19842	5	0.892389
19843	3	0.892392
19844	9	0.892401
19845	9	0.892411
19846	4	0.892415
19847	39	0.892455
19848	10	0.892466
19849	3	0.892469
19850	4	0.892473
19851	5	0.892478
19853	6	0.892485
19854	1	0.892486
19855	10	0.892496
19856	5	0.892501
19857	19	0.892521
19858	20	0.892542
19859	6	0.892548
19860	13	0.892562
19861	30	0.892593
19862	4	0.892597
19863	4	0.892601
19864	4	0.892605
19865	7	0.892613
19866	25	0.892639
19867	8	0.892647
19868	4	0.892651
19869	1	0.892652
19870	7	0.89266
19871	13	0.892673
19872	5	0.892678
19873	6	0.892685
19874	14	0.892699
19875	13	0.892713
19876	7	0.89272
19877	6	0.892726
19878	7	0.892734
19879	9	0.892743
19880	10	0.892753
19881	7	0.892761
19882	6	0.892767
19884	13	0.892781
19886	5	0.892786
19887	3	0.892789
19888	6	0.892795
19889	13	0.892809
19890	14	0.892823
19891	12	0.892836
19892	7	0.892843
19893	15	0.892859
19894	6	0.892865
19895	23	0.892889
19896	5	0.892894
19897	1	0.892895
19898	4	0.892899
19899	2	0.892901
19900	2	0.892903
19903	5	0.892909
19904	2	0.892911
19905	1	0.892912
19906	4	0.892916
19907	7	0.892923
19908	4	0.892927
19909	5	0.892933
19910	13	0.892946
19911	3	0.892949
19912	11	0.892961
19913	7	0.892968
19914	3	0.892971
19915	3	0.892974
19916	12	0.892987
19917	6	0.892993
19918	3	0.892996
19919	7	0.893003
19920	8	0.893012
19921	3	0.893015
19922	2	0.893017
19924	18	0.893036
19925	9	0.893045
19926	1	0.893046
19927	9	0.893056
19928	7	0.893063
19929	11	0.893074
19930	6	0.893081
19931	6	0.893087
19932	6	0.893093
19933	12	0.893106
19934	9	0.893115
19935	5	0.89312
19936	7	0.893127
19937	3	0.893131
19939	10	0.893141
19940	3	0.893144
19941	3	0.893147
19942	2	0.893149
19944	2	0.893151
19945	18	0.89317
19946	5	0.893175
19947	6	0.893182
19948	5	0.893187
19949	1	0.893188
19950	3	0.893191
19951	3	0.893194
19952	8	0.893202
19953	12	0.893215
19954	3	0.893218
19955	8	0.893226
19956	9	0.893236
19957	4	0.89324
19958	11	0.893251
19959	7	0.893259
19960	13	0.893272
19961	21	0.893294
19962	5	0.893299
19963	1	0.8933
19964	9	0.89331
19965	14	0.893324
19966	6	0.893331
19967	2	0.893333
19968	9	0.893342
19969	8	0.89335
19970	7	0.893358
19971	2	0.89336
19972	5	0.893365
19973	8	0.893373
19974	4	0.893378
19975	1	0.893379
19976	4	0.893383
19977	29	0.893413
19978	5	0.893418
19979	19	0.893438
19980	1	0.893439
19981	20	0.89346
19982	1	0.893461
19983	5	0.893466
19985	1	0.893467
19986	11	0.893479
19988	8	0.893487
19989	4	0.893491
19990	7	0.893498
19991	9	0.893508
19992	17	0.893525
19993	8	0.893534
19994	16	0.89355
19995	11	0.893562
19996	6	0.893568
19997	11	0.89358
19998	11	0.893591
19999	2	0.893593
20000	3	0.893596
20001	7	0.893604
20002	3	0.893607
20003	2	0.893609
20004	5	0.893614
20005	4	0.893618
20007	5	0.893623
20008	2	0.893625
20009	6	0.893632
20010	1	0.893633
20011	12	0.893645
20012	8	0.893654
20013	35	0.89369
20014	3	0.893693
20015	13	0.893707
20016	3	0.89371
20017	4	0.893714
20018	4	0.893718
20019	9	0.893728
20020	23	0.893752
20021	2	0.893754
20022	3	0.893757
20023	5	0.893762
20024	5	0.893767
20025	25	0.893793
20026	11	0.893805
20027	10	0.893815
20028	5	0.89382
20029	7	0.893828
20030	11	0.893839
20031	6	0.893845
20032	3	0.893848
20033	6	0.893855
20034	6	0.893861
20035	7	0.893868
20036	8	0.893877
20037	4	0.893881
20038	3	0.893884
20039	5	0.893889
20040	6	0.893895
20041	2	0.893897
20042	5	0.893903
20043	6	0.893909
20044	5	0.893914
20045	7	0.893921
20046	4	0.893926
20048	2	0.893928
20049	10	0.893938
20050	3	0.893941
20051	4	0.893945
20052	6	0.893952
20053	2	0.893954
20054	3	0.893957
20055	1	0.893958
20056	4	0.893962
20057	2	0.893964
20058	5	0.893969
20059	5	0.893975
20060	8	0.893983
20061	12	0.893995
20062	4	0.894
20063	4	0.894004
20065	2	0.894006
20066	18	0.894025
20067	2	0.894027
20068	2	0.894029
20069	7	0.894036
20070	13	0.89405
20071	25	0.894076
20072	1	0.894077
20073	4	0.894081
20074	3	0.894084
20075	2	0.894086
20076	4	0.89409
20077	1	0.894091
20078	14	0.894106
20079	3	0.894109
20080	3	0.894112
20081	4	0.894116
20082	5	0.894121
20083	2	0.894124
